FID	Area_WHS	Area_SSSI	Area_SPA	Area_SAC	Area_RAMSA	Area_NR	Area_NNR	Area_MPAdi	Area_MCA	Area_LNR	Area_COUNE	Area_CNTRY	Area_BIOSP	Area_BIOGE	Count_WW	Count_Air	Count_Bus	Count_Hotel	Sum_Rating	Count_CarPark	Count_TourOp	Count_train	Mean_Wild	Dist_Motorway	Dist_A_road	Dist_B_road	Dist_min_road	Area_NP	Area_PA	Dist_road	Count_Inf	Dist_Coast	Mean_Nat	Dist_Air	Dist_Bus	Dist_CarPark	Dist_Hotel	Dist_TourOp	Dist_Train	Pop_dens	Pop	PDist	PDist.1	
291	290	0	0.317562201	6.928372786	0.22928166	0	0	0	14.37435917	0	0	0	0	0	0	12	0	46	14	13.1	0	1	0	39.11418967	0	0	820.975646	0	0	14.59440443	0	76	0	83.32504078	0	0	26960.20425	0	0	217.8640542	344.6673644	4271.988037	52514.34509	52514.34509
292	291	0	10.68137563	0	0.307574497	0	0	0	0	0	0	0	0	0	0	1	0	13	4	4.5	0	0	0	64.19579375	0	0	0	0	0	10.68137573	0	17	35819.4741	153.5412438	41871.25007	0	958.1609898	0	4870.400088	7109.625434	9.489614716	948.9614716	91488.51473	91488.51473
293	292	0	2.308275598	37.27674697	0.047330925	0	0	0	0	0	0	0	0	0	0	13	0	9	24	9.3	0	0	0	92.33521199	0	0	0	0	0	37.69606151	0	33	0	205.7734341	60796.98077	0	695.1814173	0	4310.6863	30029.0535	3.933445508	376.6000328	7621.465386	7621.465386
294	293	0	31.47991469	0	0	0	0	0	0	0	0	0	0	100	0	0	0	2	0	0	0	0	0	115.3509375	0	0	20495.97565	0	0	100	0	2	532.5809975	207.0995313	65902.17324	0	27319.82518	535.8591842	7399.908139	17940.69307	2.483008041	248.3008041	24466.37157	24466.37157
295	294	0	0.233880372	0	8.27793519	0	0	0	7.112290849	0	0	0	0	0	0	52	0	5	24	4.5	0	1	0	81.75869753	0	4007.024354	0	0	0	8.967524902	0	30	0	167.8568235	35903.2461	0	21064.09732	0	0	36290.83232	2.052494239	179.6384563	3898.169669	3898.169669
296	295	0	5.805112668	85.10364278	5.803227325	0	0	0	0	8.046013402	0	0	0	0	0	10	0	0	0	0	0	0	0	121.9789137	0	6872.504391	6013.612804	0	0	94.05973978	0	0	0	204.0566558	76644.85759	6027.918148	10034.89551	4677.409917	11934.28213	7927.712126	5.157430069	474.1395645	11109.25506	11109.25506
297	296	0	24.24988223	21.63610435	0	0	0	0	0	0	0.311605659	0	0	0	0	62	0	182	29	23.6	1	0	4	64.99818208	0	0	0	0	0	24.56148947	0	212	0	162.7726532	19531.33994	0	0	0	12820.68123	0	128.4275151	8493.433105	46681.70538	46681.70538
298	297	0	2.338616706	1.24153527	0.33911558	1.241001854	0	0	0	0	0	0	0	0	0	30	0	66	36	17.1	0	0	1	46.78768125	0	0	0	0	0	2.346523072	0	102	12289.54168	106.7007	37678.94165	0	10196.06434	0	17365.0137	0	14.59302246	1459.302246	29374.891	29374.891
299	298	0	0	0	0	0	0	0	0	0	0	0	0	96.34565639	0	0	0	2	0	0	0	0	0	130.2131125	0	0	29730.8649	0	0	96.34565639	0	2	2472.975646	205.3564813	71412.59252	0	2779.799571	211.0762056	16081.36878	1900.592984	0.98674119	98.674119	15291.11817	15291.11817
300	299	0	53.82833017	51.29032243	51.64382489	51.37248907	0	0	0	10.9819502	0	0	0	0	0	2	0	1	0	0	0	0	0	104.1206594	0	0	14903.02435	0	0	64.91383089	0	1	0	227.1511015	80183.62369	0	50952.20461	1755.337014	35732.10368	35753.66861	1.045402448	93.10988903	30142.14788	30142.14788
301	300	0	20.72699979	0	0.632128244	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	86.4788375	0	0	5113.072225	0	0	20.82746939	0	2	41558.5985	182.592075	47382.13527	7645.934162	5710.531577	0	16819.7625	17726.18413	5.567861633	556.7861633	89675.51821	89675.51821
302	301	0	0.104938433	0.797525051	0.975864166	0	0	0	0	0	0	0	0	0	0	5	1	0	3	0	0	0	0	53.02862489	0	17205.67966	0	0	0	1.878327651	0	4	0	124.1795941	0	16277.6684	19545.95749	0	19340.98337	73866.25264	11.51563587	218.3907051	5613.398074	5613.398074
303	302	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	131.4766813	0	4395.067316	32237.28419	0	0	100	0	0	1004.975646	202.4070187	72874.31609	4385.036858	8305.834706	1432.412667	15808.08933	4597.100561	1.916706142	191.6706142	9981.698842	9981.698842
304	303	0	0.566651534	3.930239067	84.44937956	0	0	0	5.756398084	0	0	0	0	0	0	47	0	6	10	0	0	1	0	91.41938793	0	7848.379706	0	0	0	86.71142671	0	17	0	186.1266527	76749.45688	0	10051.22424	0	0	14781.30717	4.931759566	71.81346321	0	0
305	304	0	4.356962931	34.89074368	3.748681692	0	0	0.279507482	0	0	0	0	0	0	0	3	0	4	10	4.4	0	0	0	98.83227296	0	0	3391.490257	0	0	38.62993461	0	14	0	179.4160284	89900.33226	0	10872.43167	0	2878.075729	13360.98813	4.650861172	448.0552635	6681.774814	6681.774814
306	305	0	34.83873047	34.54883105	0.624820287	0	0	0	0	0	0	0	0	0	0	2	0	6	9	4.4	0	0	0	66.27769375	0	0	1881.78609	0	0	35.45780375	0	15	19950.21391	160.4926813	26883.53852	0	5160.498772	0	3606.635023	5784.982516	22.68358665	2268.358665	31178.78456	31178.78456
307	306	0	6.690658808	16.14004961	5.107594862	0	0	0	0	0	0	0	0	100	0	4	0	5	0	0	0	0	2	92.17469375	0	0	27990.26431	0	0	100	0	7	18292.78609	188.127575	51390.39196	0	14289.32208	355.6116672	24886.23463	0	0.991108456	99.11084557	38535.87426	38535.87426
308	307	0	0	0	94.61389118	0	0	0	96.82203125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.3889968	3893.133369	9194.975646	4771.226411	3893.133369	0	97.03292512	3893.133369	0	0	214.9672609	20872.12223	4582.834127	34382.87564	8159.499794	23390.449	77192.45673	13.05033226	25.87462616	0	0
309	308	0	9.021717133	37.8885236	10.55388494	10.54266733	0	0	0	0	0	0	0	0	0	2	0	3	7	4.3	1	0	0	67.83288979	0	0	0	0	0	41.20931739	0	11	0	159.8891184	24483.897	0	0	0	2453.1713	1961.850441	19.38322263	1749.871231	5323.782992	5323.782992
310	309	0	0.476653169	0	0	0	0	0	0	0	0.715061926	0	0	0	0	398	1	690	101	116.3	23	1	1	30.18032627	0	0	0	0	0	1.075942965	0	828	0	67.69167047	0	0	0	0	0	0	415.3968438	39817.05664	85331.16392	85331.16392
311	310	0	1.878304545	78.21183221	1.545085885	0	0	0	0	0	0	0	0	0	0	1	0	5	3	4	0	0	1	126.2563669	0	0	9810.431166	0	0	78.25993278	0	9	0	198.7253971	82235.62787	0	4508.078288	0	3873.072253	0	2.600666316	259.8355942	7125.003247	7125.003247
312	311	0	35.14184379	0	34.14628218	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	0	0	0	90.75949375	0	2018.840717	0	0	0	35.14184478	0	6	3835.13413	202.8987687	5545.378792	0	2291.924122	0	7626.450932	9438.914553	12.24020027	1224.020027	11941.04896	11941.04896
313	312	0	5.713389848	0	0	0	0	0	0	0	0	0	0	0	0	11	0	6	6	0	0	0	0	52.2804	0	0	0	0	0	5.713389848	0	12	1861.87779	115.3899687	41137.93371	0	2068.925918	0	9114.915521	2697.127301	43.69993622	4369.993622	24782.36158	24782.36158
314	313	0	0.088210791	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	0	0	72.358775	0	0	2602.17823	0	0	0.088210791	0	8	17290.01909	163.409975	41328.04509	0	6334.959693	1063.840882	5560.599257	6861.781501	6.258647308	625.8647308	36190.78062	36190.78062
315	314	0	0.305117729	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	8	8.9	0	0	0	77.63056408	0	0	2883.024354	0	0	0.305117729	0	15	0	150.7418228	14451.49752	0	16132.30044	0	16188.02679	44692.21888	6.669577422	550.2157135	10444.69574	10444.69574
316	315	0	16.84394039	14.70670171	47.37478712	14.70441565	0	0	0	0	0	0	0	0.506134434	0	5	0	23	16	12.7	0	0	0	47.3389587	0	0	0	0	0	50.69061954	0	40	0	109.2409908	72746.69413	0	3367.811609	0	16048.27729	4834.334656	25.51061655	1527.901573	107656.9436	107656.9436
317	316	0	5.147990109	0	0.027052309	0	0	0	0	0	0	0	0	83.70498325	0	22	0	37	35	26.3	0	0	0	46.53293005	0	0	0	0	0	87.37322951	0	72	0	105.290545	72380.99284	0	9785.230179	0	8965.557852	37231.99322	12.94316236	1083.471321	134088.0472	134088.0472
318	317	0	4.807582561	0.188132585	0	0	0	0	20.1892047	0	0	0	0	100	0	4	0	9	2	0	0	0	0	104.8412653	0	0	11934.22585	0	0	100	0	13	0	192.6160246	62425.89329	0	25074.20853	0	6639.771239	29830.42927	1.663331687	131.3233366	13615.24764	13615.24764
319	318	0	0.067254336	0	0	0	0	0	0	0	0	0	0	0	0	14	0	38	6	4.5	1	0	0	35.27010625	0	0	0	0	0	0.067254336	0	45	1079.555017	78.46593125	3973.339377	0	0	0	4812.945179	3760.579864	30.79230255	3079.230255	83661.60707	83661.60707
320	319	0	1.52962912	0	0	0	0	0	0	0	0	0	0.169469604	0	0	11	0	28	4	0	0	0	0	66.045425	0	0	0	0	0	1.531862979	0	33	10360.19969	153.02045	7382.135272	0	466.9959174	0	3075.175227	68.86753837	151.4829266	15148.29266	57532.91571	57532.91571
321	320	0	0.719216139	0	0	0	0	0	0	0	1.858043101	0	0	0	0	634	0	798	62	71.9	6	1	9	31.109	0	0	0	0	0	2.577259239	0	874	573.2213559	77.99885	8489.996204	0	0	0	0	0	1295.241694	129524.1694	75088.38095	75088.38095
322	321	0	33.35606524	33.35606115	3.142649827	29.26824508	0	0	0	0	0	0	0	0	0	43	0	0	2	0	0	1	0	93.24603817	0	1444.963613	0	0	0	33.40779253	0	3	0	206.6003236	14845.22083	2991.953077	42783.02538	0	0	72829.94007	0.714968358	48.64241791	9527.265326	9527.265326
323	322	0	24.46915886	86.18264488	15.85177613	0	0	0	62.58722111	0	0	0	0	0	0	77	0	0	2	0	0	1	0	77.02293755	0	2895.396661	0	0	0	86.65308011	0	3	0	162.3220248	76764.81035	2953.022876	40907.05175	0	0	262306.0696	1.767260957	66.26200104	16986.52146	16986.52146
324	323	0	5.54927406	1.890315526	86.45400522	0	0	0	84.30884874	0	0	0	0	0	0	15	0	0	3	0	0	0	0	86.43270572	0	9590.024354	8972.024354	0	0	92.00289078	0	3	0	154.9531733	62016.01761	9027.009777	28167.23458	0	9587.927563	10181.94187	1.292432245	16.32233429	0	0
325	324	0	3.101970692	2.882433989	2.418802025	0	0	0	2.705928774	0	0	0	0	0	0	4	1	0	1	0	0	0	0	61.79730887	0	7731.086939	0	0	0	10.04463964	0	2	0	143.4888046	0	6992.108934	15795.48808	0	18334.75708	68248.52614	0	0	3474.765146	3474.765146
326	325	0	35.74778529	35.74295339	35.88696417	35.73540507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.116	1911.628115	8604.54038	1911.628115	9285.975646	0	35.90781547	1911.628115	0	19441.53917	208.4013812	62194.31888	8940.986981	30470.25208	2873.247993	14176.98747	9982.191079	0.987856045	98.78560448	31925.99326	31925.99326
327	326	0	16.13624475	0	13.36073197	0	0	0	0	0	0	0	0	100	0	1	0	6	3	0	0	0	0	78.794675	0	0	494.024354	0	0	100	0	9	22175.46958	155.0218437	31180.96011	0	10903.79687	0	2912.154292	18573.04348	7.896861725	789.6861725	99260.14454	99260.14454
328	327	0	1.278452443	8.706122025	0	0	0	0	0	0	0	0	0	0	0	33	0	9	4	0	0	0	0	53.99740444	0	0	0	0	0	8.706122121	0	13	0	111.8188256	21422.07843	0	24288.56551	0	25998.68818	25639.91378	2.420590165	25.36265373	32105.07259	32105.07259
329	328	0	9.737709152	9.551955073	0	0	0	0	64.3609756	0	0	0	0	0	0	5	0	11	4	9.3	0	0	0	63.37878895	0	6809.998965	1788.78609	0	0	73.94050476	0	15	0	130.5936038	19514.53853	0	14364.53617	0	12522.39757	29156.91406	5.331522326	141.2777405	35783.04376	35783.04376
330	329	0	1.380356676	0	0	0	0	0	0	0	0	0	0	0	0	12	0	9	9	0	0	0	0	79.6238625	0	0	0	0	0	1.380356676	0	18	8044.786089	189.3755063	15591.39235	0	7956.159672	0	11439.04473	8930.938395	3.431208649	343.1208649	15221.96188	15221.96188
331	330	0	2.968244473	86.05969386	50.28317088	86.05085174	0	0	0	0	0	0	0	0	0	1	0	11	1	0	0	0	0	99.82555	0	0	2337.024354	0	0	86.10665853	0	14	587.2139797	245.9825688	9664.042979	0	6875.988088	0	17092.44295	101018.4981	3.267578697	326.7578697	14296.53287	14296.53287
332	331	0	0.044716316	0	0.159081925	0	0	0	0	0	0	0	0	0	0	94	0	0	1	0	0	0	0	48.38826547	0	1471.975646	1960.648577	0	0	0.203798241	0	1	0	111.5730806	10186.08947	193.973021	1294.420227	0	5838.008472	2095.383892	0	0	81214.49127	81214.49127
333	332	0	0.881109268	0	0.374476244	0	0	0	0	0	0	0	0	0	0	24	0	53	11	8.5	2	0	0	36.54387172	0	0	0	0	0	0.881109251	0	64	0	87.32279672	16026.66062	0	0	0	6527.994642	190.3144174	35.09812782	1565.802124	67438.15749	67438.15749
334	333	0	39.18308703	99.16548994	94.833057	0	0	34.98935682	61.27625213	0	0	0	0	0	0	30	0	0	1	0	0	0	0	121.8562218	13533.04031	25225.77826	17174.24677	13533.04031	0	99.16646219	13533.04031	1	0	176.4436722	56746.77533	17224.67485	20207.689	0	16933.98114	31341.99517	0.395913139	15.37803698	0	0
335	334	0	5.701037509	4.668053563	4.675847274	4.670216774	0	0	0	8.267745179	0	0	0	0	0	0	0	0	0	0	0	0	0	144.1630926	1566.866461	2184.747324	17341.49986	1566.866461	0	13.97270888	1566.866461	0	0	231.2248574	81291.59698	2042.710332	55808.61199	2931.401159	40712.01378	40732.25662	1.562892087	17.57063913	34478.08098	34478.08098
336	335	0	20.01196217	11.0534599	14.43078773	11.03797708	0	0	0	0	0	0	0	0	0	6	0	30	6	12.7	0	0	0	85.4735039	0	0	0	0	0	20.28911315	0	38	0	183.7836728	60215.89297	0	35859.02653	0	19035.66755	19053.91617	0.795382624	57.42669487	49361.47365	49361.47365
337	336	0	0	0	0	0	0	0	48.58487913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.21235253	962.975646	1545.975646	5671.745948	962.975646	0	48.58487913	962.975646	0	0	173.4129077	18994.55668	1542.975821	8939.905783	975.7660273	4846.04706	8419.067389	0	0	43711.95426	43711.95426
338	337	0	29.99850428	29.75455066	29.76878002	29.794222	0	0	0	0	0	0	0	0	0	2	0	8	7	13.5	0	0	0	66.31279375	0	0	0	0	0	30.09048194	0	15	7209.990639	166.4196688	10086.49353	0	12617.33302	0	10550.02196	2852.833433	2.966461601	296.6461601	40560.51824	40560.51824
339	338	0	0	2.223307364	0	0	0	0	0	0	0	0	0	0	0	1	0	12	3	0	0	0	2	96.2234087	0	0	4548.588607	0	0	2.223307364	0	17	0	181.9944236	96773.9832	0	4445.140831	0	6126.927747	0	1.997711356	179.5317764	27046.20893	27046.20893
340	339	0	22.59040909	0	4.115982361	0	0	0	0	0	0	0	0	0	0	9	0	0	3	3.7	0	0	0	91.0231875	0	0	1330.024354	0	0	22.74313406	0	3	44852.60999	194.0175813	47395.79766	2085.668938	11729.59505	0	12124.82823	25093.83073	5.037912292	503.7912292	81523.5025	81523.5025
341	340	0	29.57796463	0	4.462011349	0	0	0	0	0	0	0	0	0	0	9	0	0	4	4.7	0	0	0	111.6676124	0	2676.351543	171.2139104	0	0	29.58338233	0	5	0	211.5638183	74025.06329	20.0889129	35790.94353	0	34729.27469	61593.46699	0.741498875	49.00139523	8919.237645	8919.237645
342	341	0	0.500058557	30.69976214	0.523555303	0	0	0	0	0	0	0	0	0	0	5	0	8	14	4.6	0	0	0	79.9457375	0	0	0	0	0	31.22387394	0	22	4708.766435	159.0842	58709.12434	0	7980.511697	0	18963.71113	210.9109371	3.383262253	338.3262253	25273.85735	25273.85735
343	342	0	0.001775353	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	47.75912807	0	11740.82336	0	0	0	0.001775353	0	0	0	121.6222747	3494.284236	6783.595743	12954.3724	1902.658675	28996.01316	66207.5058	0	0	14758.7892	14758.7892
344	343	0	1.904818102	0	0	0	0	0	0	0	0	0	0	0	0	30	0	10	4	8.4	0	0	0	51.94577647	0	0	1277.705969	0	0	1.904818102	0	12	0	112.1107664	51137.93371	0	1989.386563	0	14104.40905	1951.154848	29.76176075	2826.409088	14782.42256	14782.42256
345	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	96.1510625	0	3853.55245	0	0	0	0	0	4	18046.38237	208.83575	27891.54524	0	4612.070148	59.60951465	17363.19039	18718.14205	3.203816605	320.3816605	24618.08154	24618.08154
346	345	0	3.10306015	0	14.41774393	0	0	0	11.32434781	1.670658775	0	0	0	0	0	5	0	0	0	0	0	0	0	90.40860261	0	458.975646	0	0	0	14.4329909	0	0	0	164.8701277	55888.03585	619.9544326	9969.396986	509.1301443	3500.483969	25696.02573	0.974039319	85.50542116	3913.210621	3913.210621
347	346	0	0	0	2.148644213	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	65.11863652	0	3585.237183	7334.218388	0	0	2.148644213	0	7	0	146.5247338	22473.97405	3113.004513	26733.04283	0	25956.95279	54185.35579	0	0	5410.24438	5410.24438
348	347	0	42.88158064	42.71317175	0	0	0	0	0	0	0	0	0	26.07576857	0	0	0	0	1	0	0	0	0	73.6079	0	1238.78609	0	0	0	49.9335314	0	1	38741.86757	170.9158313	39336.58272	1550.668136	1872.845161	0	15018.28492	3177.45774	11.6312146	1163.12146	104311.3657	104311.3657
349	348	0	12.40180582	9.319727772	0.032150931	9.344518707	0	0.915735191	0	0	10.05056478	0	0	0	0	227	0	158	41	33	1	0	2	34.917929	0	0	0	0	0	13.28799673	0	202	0	82.0395363	39938.90842	0	0	0	66.92599594	0	81.34031059	5685.858704	31533.81033	31533.81033
350	349	0	0	0	77.96709454	0	0	0	0	0	0	0	0	78.06659336	0	6	0	2	4	0	0	0	0	89.39985823	0	6115.878922	2280.78609	0	0	100	0	6	0	190.4170679	69944.22743	0	15733.77883	0	5999.344047	23063.08019	0.516396169	10.99454355	0	0
351	350	0	3.791221213	3.633907302	2.008447961	2.011456735	0	0	0	0	0	0	0	0	0	38	0	14	11	14.2	1	0	0	72.8459125	0	0	0	0	0	3.807358176	0	27	8048.365978	178.201075	19158.04583	0	0	0	11286.47168	8948.54611	6.619532471	661.9532471	14672.45345	14672.45345
352	351	0	29.16657764	1.094754327	1.313480381	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3.7	0	0	0	103.2393812	0	0	15193.55493	0	0	29.36056081	0	2	11163.37303	196.5712062	68282.46702	1437.955285	14695.61192	0	15639.1046	22139.7381	1.51515214	151.515214	34036.90459	34036.90459
353	352	0	0.133726172	0	9.689726866	0	0	0	9.593311623	7.580736037	0	0	0	0	0	13	0	8	18	13.1	0	1	0	78.27486516	0	0	0	0	0	10.20190506	0	28	0	136.194	61766.75726	0	0	0	0	23353.11122	4.517017048	336.5978765	4068.684552	4068.684552
354	353	0	13.61215172	0	4.818274027	0	0	0	0	0	0	0	0	0	0	76	0	25	44	53.9	3	0	1	92.34064201	0	0	0	0	85.11070466	85.11070466	0	73	0	196.4452696	32009.13363	0	0	0	27000.90111	0	10.39449097	994.8566589	51470.40046	51470.40046
355	354	0	0	0	3.973757667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.60260201	0	24198.92616	298.975646	0	0	3.973757667	0	0	0	144.239645	2839.959642	20741.80762	26731.84365	308.8348422	24438.01041	80340.43339	0	0	4252.08063	4252.08063
356	355	0	4.992057628	1.368962301	3.850017563	0	0	0	0	0	0	0	0	0	0	38	0	10	57	91.6	2	0	0	92.58915	0	0	0	0	0	5.218980075	0	69	28959.27842	200.1483062	47294.0195	0	0	0	11920.58698	26308.89764	2.959089432	295.9089432	39348.63259	39348.63259
357	356	0	1.46545706	0	1.132951161	0	0	1.084707493	0	0	0	0	0.320533851	0	0	15	0	123	12	0	1	0	2	43.8031375	0	0	0	0	0	1.786965088	0	138	3139.78609	111.0710375	18862.06629	0	0	0	7602.571164	0	407.3058319	40730.58319	54947.79777	54947.79777
358	357	0	11.47042417	6.700493958	8.774047642	0	0	0	0	6.573314086	0	0	0	0	0	49	0	13	17	35.9	0	0	0	74.01882168	0	0	16040.92506	0	0	24.01922904	0	30	0	154.5853004	91159.49545	0	52536.31934	0	49139.40744	49160.48493	0.951353819	12.76498222	27515.93913	27515.93913
359	358	0	0.178509683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	6715.73979	6850.793366	19670.54476	6715.73979	0	0.178509683	6715.73979	0	0	256	24009.3461	6779.519255	15748.77648	6942.315237	6962.318399	120343.8457	0	0	28365.01184	28365.01184
360	359	0	0.263573726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	63.64736875	0	3218.003395	0	0	0	0.263573726	0	2	4745.545774	141.4214313	28803.03979	2842.262917	2585.111797	0	8688.527051	4043.364642	16.05350021	1605.350021	13558.79124	13558.79124
361	360	0	0	0	0	0	0	0	0	0	0	0	0	75.09707117	0	8	0	6	5	0	0	0	0	61.90379375	0	380.2132559	0	0	0	75.09707117	0	11	10776.07628	138.7021188	55923.63799	0	9789.337921	0	10206.63248	11433.16171	9.034550667	903.4550667	129520.1004	129520.1004
362	361	0	32.94165324	14.44480572	33.12045229	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	92.15264375	0	0	2334.78609	0	100	100	0	2	45911.08038	212.1750688	52622.7123	2123.117468	4430.445641	0	9531.925968	17693.12145	5.649139557	564.9139557	54782.93023	54782.93023
363	362	0	5.409295725	42.40319716	42.40319716	42.34880942	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	39.41225022	0	441.5850891	0	0	0	42.43082835	0	2	0	104.7270028	107476.1539	0	558.9689808	0	6021.826454	1365.705593	106.3998667	908.4434814	106008.9011	106008.9011
364	363	0	23.08496061	0	1.028499119	0	0	0	0	0	0	0	0	0	0	5	0	13	5	0	0	0	0	69.27643125	0	0	0	0	0	23.40030589	0	16	40050.60463	153.253325	37382.13527	0	9796.312021	0	11961.55889	14167.14627	8.625873947	862.5873947	84568.8091	84568.8091
365	364	0	50.99730185	50.97398606	50.973987	51.01892971	0	27.38323219	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	97.4656625	0	0	11436.01834	0	0	68.22234047	0	1	6597.78609	202.8062875	40086.49353	7470.148132	19787.40943	0	4034.241632	4039.595544	1.017332191	101.7332191	38249.20774	38249.20774
366	365	0	0.145614888	23.01595231	0.003297713	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	103.2326313	0	0	462.2139104	0	97.35462729	97.35462729	0	0	46685.8964	220.7687188	62856.33597	457.2413401	1694.101873	880.8044423	17601.22924	1465.74081	1.404889898	140.4889898	64960.37713	64960.37713
367	366	0	20.4806969	12.94199149	11.84616772	1.704752392	0	0	2.217378025	0	0	0	0	100	0	30	0	4	0	0	0	0	0	108.3840821	0	0	495.975646	0	0	100	0	4	0	194.1287225	61876.70336	0	28279.9037	173.9175351	5833.868716	27068.85706	1.456825977	142.2398148	5876.507628	5876.507628
368	367	0	35.7020198	66.99674164	14.4663625	0	0	0	2.719282162	0	0	0	0	0	0	23	0	0	6	4	2	0	0	108.598883	0	3687.19122	4497.78609	0	0	81.53996209	0	8	0	191.1442903	64691.64806	4107.355671	0	0	6186.230364	28894.66044	1.572064174	130.2425289	1328.956177	1328.956177
369	368	0	0.314918062	2.118750171	81.58747856	0.072919873	0	0	81.34404514	0	0	0	0	0	0	6	0	0	1	0	0	1	0	83.57997404	0	23433.88439	0	0	0	83.63830404	0	2	0	198.3478135	15956.61649	7765.972236	1064.097317	0	0	50242.43411	6.770440567	116.8812599	0	0
370	369	0	0.349042005	0	6.521479715	0	0	0	0	0	0.000234423	0	0	0	0	11	0	22	10	4.4	0	0	0	42.90727433	0	0	0	0	0	6.870756142	0	33	0	97.16882968	29145.47565	0	2457.71544	0	2802.574166	3268.099365	29.55214039	2745.187664	4120.267479	4120.267479
371	370	0	0.075841497	16.40995515	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	198.4344262	1290.21391	1388.21391	1390.11529	1290.21391	0	16.40995523	1290.21391	0	0	256	38100.11359	1292.355937	7931.074082	1330.038957	1214.066319	2140.297795	0	0	7825.988268	7825.988268
372	371	0	5.421602247	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	10	4.3	0	0	0	88.46366875	0	0	1695.652339	0	80.33870731	80.33870731	0	12	2396.024354	162.489675	36080.35349	0	9984.972219	0	26578.44208	8031.905867	10.68387772	1068.387772	33280.39701	33280.39701
373	372	0	5.348685769	62.07949951	5.348687052	0	0	29.15349608	0	0	0	0	0	0	0	9	0	3	14	21.9	0	0	0	98.33725	0	0	14817.21724	0	0	62.60497667	0	17	17539.92161	199.8987375	44032.35552	0	6925.178656	0	3009.839544	18298.63373	3.192055244	319.2055244	30514.07226	30514.07226
374	373	0	8.57727747	28.64733402	8.342295683	7.539007811	0	0	20.54753036	0	0	0	0	0	0	9	0	19	5	9	0	0	0	66.81383035	0	0	6075.78609	0	0	28.99323051	0	24	0	155.1347041	6055.106153	0	26096.76456	0	4038.938032	4361.011836	2.749655036	193.9223404	38362.99163	38362.99163
375	374	0	22.99466191	10.29159268	7.586576061	0	0	0	0	0	0	0	0	0	0	93	0	68	17	8.8	0	0	0	56.22083933	0	0	0	0	0	22.99740099	0	89	0	147.3623722	11957.17891	0	8372.649473	0	4952.319629	41419.301	6.123943504	550.9301147	663.6513603	663.6513603
376	375	0	6.093700382	20.8860631	7.74108179	0	0	1.398941469	3.204016424	5.986327221	0	0	0	0	0	4	0	3	5	8.7	0	0	0	101.6078557	0	0	0	0	0	32.98457941	0	8	0	191.1551416	81037.52186	0	11617.9087	0	1934.282133	5319.542447	4.642365475	436.7290115	2942.348072	2942.348072
377	376	0	0.377757626	0	11.84887512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.4444444	3504.21391	9640.199329	4626.557913	3504.21391	0	12.22201302	3504.21391	0	0	237	24845.22083	9346.921627	32787.22453	6391.900852	9301.039899	65856.95063	0	0	3573.40369	3573.40369
378	377	0	0.398911204	0.423377111	0	0	0	0	0	0	0	0	0	0	0	122	0	46	40	30.3	0	0	1	50.82774246	0	0	0	0	0	0.822288315	0	88	97.78608954	112.6932053	8803.039786	0	4372.895303	0	8123.640768	0	19.0522464	1905.22464	6292.337782	6292.337782
379	378	0	22.13398524	14.25201224	50.89015697	14.07524844	0	6.746391532	0	0	0.029269153	0	0	0	0	119	0	174	38	58.9	2	0	4	37.02201306	0	0	0	0	0	51.17906702	0	226	0	95.85869031	9294.573836	0	0	0	1808.933816	0	287.5123638	16492.86438	0	0
380	379	0	0.487649401	0	0	0	0	0	0	0	0	0	0	26.27327338	0	7	0	7	3	0	0	0	2	82.35208125	0	0	0	0	0	26.50085223	0	12	30529.87584	182.0048875	50290.82215	0	5694.427889	0	24870.40009	0	8.059295425	805.9295425	110659.6936	110659.6936
