"FID"	"Area_WHS"	"Area_SSSI"	"Area_SPA"	"Area_SAC"	"Area_RAMSA"	"Area_NR"	"Area_NNR"	"Area_MPAdi"	"Area_MCA"	"Area_LNR"	"Area_COUNE"	"Area_CNTRY"	"Area_BIOSP"	"Area_BIOGE"	"Count_WW"	"Count_Air"	"Count_Bus"	"Count_Hotel"	"Sum_Rating"	"Count_CarPark"	"Count_TourOp"	"Count_train"	"Mean_Wild"	"Dist_Motorway"	"Dist_A_road"	"Dist_B_road"	"Dist_min_road"	"Longitude"	"Latitude"	"Area_NP"	"Area_PA"	"Dist_road"	"Count_Inf"	"Dist_Coast"	"Mean_Nat"	"Dist_Air"	"Dist_Bus"	"Dist_CarPark"	"Dist_Hotel"	"Dist_TourOp"	"Dist_Train"	"Pop_dens"	"Pop"	"Dist_MCA"	"Dist_MPA"	"Area_SAC_L"	"Dist_MSAC"	"Records"	"Species"
313	0	0.088210791	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	0	0	72.358775	0	0	2602.17823	0	-3.771220916	56.55317236	0	0.088210791	0	8	17290.01909	163.409975	41328.04509	0	6334.959693	1063.840882	5560.599257	6861.781501	6.258647308	625.8647308	70862.45657	71597.3338	0	36190.78062	7	7
314	0	0.305117729	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	8	8.9	0	0	0	77.63056408	0	0	2883.024354	0	-5.634405447	55.61348469	0	0.305117729	0	15	0	150.7418228	14451.49752	0	16132.30044	0	16188.02679	44692.21888	6.669577422	550.2157135	25563.56109	9715.66863	0	10444.69574	16	16
315	0	16.84394039	14.70670171	47.37478712	14.70441565	0	0	0	0	0	0	0	0.506134434	0	5	0	23	16	12.7	0	0	0	47.3389587	0	0	0	0	-4.940102547	54.8230316	0	50.69061954	0	40	0	109.2409908	72746.69413	0	3367.811609	0	16048.27729	4834.334656	25.51061655	1527.901573	4387.95409	17672.78673	7.653480778	107656.9436	157	102
316	0	5.147990109	0	0.027052309	0	0	0	0	0	0	0	0	83.70498325	0	22	0	37	35	26.3	0	0	0	46.53293005	0	0	0	0	-4.162540275	54.83938072	0	87.37322951	0	72	0	105.290545	72380.99284	0	9785.230179	0	8965.557852	37231.99322	12.94316236	1083.471321	48135.5096	60241.92368	0.027052309	134088.0472	114	98
317	0	4.807582561	0.188132585	0	0	0	0	20.1892047	0	0	0	0	100	0	4	0	9	2	0	0	0	0	104.8412653	0	0	11934.22585	0	-5.353135546	57.86892058	0	100	0	13	0	192.6160246	62425.89329	0	25074.20853	0	6639.771239	29830.42927	1.663331687	131.3233366	30558.94687	0	0	13615.24764	41	37
318	0	0.067254336	0	0	0	0	0	0	0	0	0	0	0	0	14	0	38	6	4.5	1	0	0	35.27010625	0	0	0	0	-2.147321029	57.28436791	0	0.067254336	0	45	1079.555017	78.46593125	3973.339377	0	0	0	4812.945179	3760.579864	30.79230255	3079.230255	143536.4127	28692.59987	0	83661.60707	1	1
319	0	1.52962912	0	0	0	0	0	0	0	0	0	0.169469604	0	0	11	0	28	4	0	0	0	0	66.045425	0	0	0	0	-3.419210472	55.83886235	0	1.531862979	0	33	10360.19969	153.02045	7382.135272	0	466.9959174	0	3075.175227	68.86753837	151.4829266	15148.29266	65134.03482	85467.904	0	57532.91571	161	119
320	0	0.719216139	0	0	0	0	0	0	0	1.858043101	0	0	0	0	634	0	798	62	71.9	6	1	9	31.109	0	0	0	0	-4.222156958	55.91684665	0	2.577259239	0	874	573.2213559	77.99885	8489.996204	0	0	0	0	0	1295.241694	129524.1694	38036.95669	37812.09919	0	75088.38095	187	64
321	0	33.35606524	33.35606115	3.142649827	29.26824508	0	0	0	0	0	0	0	0	0	43	0	0	2	0	0	1	0	93.24603817	0	1444.963613	0	0	-6.297214179	55.86183994	0	33.40779253	0	3	0	206.6003236	14845.22083	2991.953077	42783.02538	0	0	72829.94007	0.714968358	48.64241791	3218.81591	29294.26435	3.113041352	9527.265326	395	162
322	0	24.46915886	86.18264488	15.85177613	0	0	0	62.58722111	0	0	0	0	0	0	77	0	0	2	0	0	1	0	77.02293755	0	2895.396661	0	0	-0.883913785	60.60260432	0	86.65308011	0	3	0	162.3220248	76764.81035	2953.022876	40907.05175	0	0	262306.0696	1.767260957	66.26200104	20470.18048	0	15.77258918	16986.52146	938	171
323	0	5.54927406	1.890315526	86.45400522	0	0	0	84.30884874	0	0	0	0	0	0	15	0	0	3	0	0	0	0	86.43270572	0	9590.024354	8972.024354	0	-6.092513355	56.9479758	0	92.00289078	0	3	0	154.9531733	62016.01761	9027.009777	28167.23458	0	9587.927563	10181.94187	1.292432245	16.32233429	25200.68024	69.59881241	0	0	2811	216
324	0	3.101970692	2.882433989	2.418802025	0	0	0	2.705928774	0	0	0	0	0	0	4	1	0	1	0	0	0	0	61.79730887	0	7731.086939	0	0	-2.854983989	59.16775742	0	10.04463964	0	2	0	143.4888046	0	6992.108934	15795.48808	0	18334.75708	68248.52614	0	0	112412.6117	1.669647505	0	3474.765146	101	14
325	0	35.74778529	35.74295339	35.88696417	35.73540507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.116	1911.628115	8604.54038	1911.628115	9285.975646	-4.196125728	58.25361186	0	35.90781547	1911.628115	0	19441.53917	208.4013812	62194.31888	8940.986981	30470.25208	2873.247993	14176.98747	9982.191079	0.987856045	98.78560448	30324.12651	29834.22333	35.88696417	31925.99326	0	0
326	0	16.13624475	0	13.36073197	0	0	0	0	0	0	0	0	100	0	1	0	6	3	0	0	0	0	78.794675	0	0	494.024354	0	-4.338935842	55.19565127	0	100	0	9	22175.46958	155.0218437	31180.96011	0	10903.79687	0	2912.154292	18573.04348	7.896861725	789.6861725	43343.46588	42805.93405	13.36073197	99260.14454	1	1
327	0	1.278452443	8.706122025	0	0	0	0	0	0	0	0	0	0	0	33	0	9	4	0	0	0	0	53.99740444	0	0	0	0	-3.016565818	58.71753249	0	8.706122121	0	13	0	111.8188256	21422.07843	0	24288.56551	0	25998.68818	25639.91378	2.420590165	25.36265373	85649.05172	21420.93829	0	32105.07259	22	18
328	0	9.737709152	9.551955073	0	0	0	0	64.3609756	0	0	0	0	0	0	5	0	11	4	9.3	0	0	0	63.37878895	0	6809.998965	1788.78609	0	-5.302366961	55.44307324	0	73.94050476	0	15	0	130.5936038	19514.53853	0	14364.53617	0	12522.39757	29156.91406	5.331522326	141.2777405	29289.97053	0	0	35783.04376	47	35
329	0	1.380356676	0	0	0	0	0	0	0	0	0	0	0	0	12	0	9	9	0	0	0	0	79.6238625	0	0	0	0	-4.142216867	57.35604983	0	1.380356676	0	18	8044.786089	189.3755063	15591.39235	0	7956.159672	0	11439.04473	8930.938395	3.431208649	343.1208649	70924.58412	69353.06323	0	15221.96188	59	48
330	0	2.968244473	86.05969386	50.28317088	86.05085174	0	0	0	0	0	0	0	0	0	1	0	11	1	0	0	0	0	99.82555	0	0	2337.024354	0	-6.575237206	58.19045308	0	86.10665853	0	14	587.2139797	245.9825688	9664.042979	0	6875.988088	0	17092.44295	101018.4981	3.267578697	326.7578697	2791.199646	6342.026354	50.28317088	14296.53287	118	49
331	0	0.044716316	0	0.159081925	0	0	0	0	0	0	0	0	0	0	94	0	0	1	0	0	0	0	48.38826547	0	1471.975646	1960.648577	0	-1.98103316	57.10491407	0	0.203798241	0	1	0	111.5730806	10186.08947	193.973021	1294.420227	0	5838.008472	2095.383892	0	0	129463.2294	38785.12244	0.002211967	81214.49127	383	105
332	0	0.881109268	0	0.374476244	0	0	0	0	0	0	0	0	0	0	24	0	53	11	8.5	2	0	0	36.54387172	0	0	0	0	-2.146255992	57.01487908	0	0.881109251	0	64	0	87.32279672	16026.66062	0	0	0	6527.994642	190.3144174	35.09812782	1565.802124	113536.4547	28983.22694	0.36732998	67438.15749	42	40
333	0	39.18308703	99.16548994	94.833057	0	0	34.98935682	61.27625213	0	0	0	0	0	0	30	0	0	1	0	0	0	0	121.8562218	13533.04031	25225.77826	17174.24677	13533.04031	-6.430962808	57.02636067	0	99.16646219	13533.04031	1	0	176.4436722	56746.77533	17224.67485	20207.689	0	16933.98114	31341.99517	0.395913139	15.37803698	38906.06281	0	34.43208619	0	1	1
334	0	5.701037509	4.668053563	4.675847274	4.670216774	0	0	0	8.267745179	0	0	0	0	0	0	0	0	0	0	0	0	0	144.1630926	1566.866461	2184.747324	17341.49986	1566.866461	-4.562374886	58.60626032	0	13.97270888	1566.866461	0	0	231.2248574	81291.59698	2042.710332	55808.61199	2931.401159	40712.01378	40732.25662	1.562892087	17.57063913	0	65201.81638	4.675847274	34478.08098	0	0
335	0	20.01196217	11.0534599	14.43078773	11.03797708	0	0	0	0	0	0	0	0	0	6	0	30	6	12.7	0	0	0	85.4735039	0	0	0	0	-4.212937286	58.52285047	0	20.28911315	0	38	0	183.7836728	60215.89297	0	35859.02653	0	19035.66755	19053.91617	0.795382624	57.42669487	15654.24842	48295.5999	13.62239722	49361.47365	2	2
336	0	0	0	0	0	0	0	48.58487913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96.21235253	962.975646	1545.975646	5671.745948	962.975646	-4.99348336	55.54092364	0	48.58487913	962.975646	0	0	173.4129077	18994.55668	1542.975821	8939.905783	975.7660273	4846.04706	8419.067389	0	0	20594.06483	0	0	43711.95426	1	1
337	0	29.99850428	29.75455066	29.76878002	29.794222	0	0	0	0	0	0	0	0	0	2	0	8	7	13.5	0	0	0	66.31279375	0	0	0	0	-3.351334542	58.44498997	0	30.09048194	0	15	7209.990639	166.4196688	10086.49353	0	12617.33302	0	10550.02196	2852.833433	2.966461601	296.6461601	66289.86184	8555.65641	29.76878002	40560.51824	69	65
338	0	0	2.223307364	0	0	0	0	0	0	0	0	0	0	0	1	0	12	3	0	0	0	2	96.2234087	0	0	4548.588607	0	-5.264197167	56.88247872	0	2.223307364	0	17	0	181.9944236	96773.9832	0	4445.140831	0	6126.927747	0	1.997711356	179.5317764	20102.93841	20591.9484	0	27046.20893	26	24
339	0	22.59040909	0	4.115982361	0	0	0	0	0	0	0	0	0	0	9	0	0	3	3.7	0	0	0	91.0231875	0	0	1330.024354	0	-3.248092388	55.48128428	0	22.74313406	0	3	44852.60999	194.0175813	47395.79766	2085.668938	11729.59505	0	12124.82823	25093.83073	5.037912292	503.7912292	70594.92328	99866.9794	4.115982361	81523.5025	24	11
340	0	29.57796463	0	4.462011349	0	0	0	0	0	0	0	0	0	0	9	0	0	4	4.7	0	0	0	111.6676124	0	2676.351543	171.2139104	0	-5.07023726	58.50519575	0	29.58338233	0	5	0	211.5638183	74025.06329	20.0889129	35790.94353	0	34729.27469	61593.46699	0.741498875	49.00139523	5064.11391	43383.86504	4.132843524	8919.237645	403	151
341	0	0.500058557	30.69976214	0.523555303	0	0	0	0	0	0	0	0	0	0	5	0	8	14	4.6	0	0	0	79.9457375	0	0	0	0	-5.056496617	56.34841373	0	31.22387394	0	22	4708.766435	159.0842	58709.12434	0	7980.511697	0	18963.71113	210.9109371	3.383262253	338.3262253	4691.87298	4756.430854	0.523555303	25273.85735	38	30
342	0	0.001775353	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	47.75912807	0	11740.82336	0	0	-2.678312845	59.07899506	0	0.001775353	0	0	0	121.6222747	3494.284236	6783.595743	12954.3724	1902.658675	28996.01316	66207.5058	0	0	121505.4851	13745.48645	0	14758.7892	6	6
343	0	1.904818102	0	0	0	0	0	0	0	0	0	0	0	0	30	0	10	4	8.4	0	0	0	51.94577647	0	0	1277.705969	0	-2.462298191	55.9360295	0	1.904818102	0	12	0	112.1107664	51137.93371	0	1989.386563	0	14104.40905	1951.154848	29.76176075	2826.409088	4982.024354	30804.24935	0	14782.42256	932	232
344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	96.1510625	0	3853.55245	0	0	-4.302663985	57.26335725	0	0	0	4	18046.38237	208.83575	27891.54524	0	4612.070148	59.60951465	17363.19039	18718.14205	3.203816605	320.3816605	60689.38365	61532.40565	0	24618.08154	1	1
345	0	3.10306015	0	14.41774393	0	0	0	11.32434781	1.670658775	0	0	0	0	0	5	0	0	0	0	0	0	0	90.40860261	0	458.975646	0	0	-5.891185575	56.594742	0	14.4329909	0	0	0	164.8701277	55888.03585	619.9544326	9969.396986	509.1301443	3500.483969	25696.02573	0.974039319	85.50542116	0	0	2.563300218	3913.210621	37	29
346	0	0	0	2.148644213	0	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	65.11863652	0	3585.237183	7334.218388	0	-5.801503636	55.69833388	0	2.148644213	0	7	0	146.5247338	22473.97405	3113.004513	26733.04283	0	25956.95279	54185.35579	0	0	17696.81722	17678.29508	0	5410.24438	6	6
347	0	42.88158064	42.71317175	0	0	0	0	0	0	0	0	0	26.07576857	0	0	0	0	1	0	0	0	0	73.6079	0	1238.78609	0	0	-3.880671934	55.4731991	0	49.9335314	0	1	38741.86757	170.9158313	39336.58272	1550.668136	1872.845161	0	15018.28492	3177.45774	11.6312146	1163.12146	64307.10398	63630.43277	0	104311.3657	4	4
348	0	12.40180582	9.319727772	0.032150931	9.344518707	0	0.915735191	0	0	10.05056478	0	0	0	0	227	0	158	41	33	1	0	2	34.917929	0	0	0	0	-2.472185595	56.74457181	0	13.28799673	0	202	0	82.0395363	39938.90842	0	0	0	66.92599594	0	81.34031059	5685.858704	83914.14353	24902.18239	0.023023328	31533.81033	4887	247
349	0	0	0	77.96709454	0	0	0	0	0	0	0	0	78.06659336	0	6	0	2	4	0	0	0	0	89.39985823	0	6115.878922	2280.78609	0	-5.829160843	57.58570908	0	100	0	6	0	190.4170679	69944.22743	0	15733.77883	0	5999.344047	23063.08019	0.516396169	10.99454355	1792.870709	16807.46297	0	0	6	6
350	0	3.791221213	3.633907302	2.008447961	2.011456735	0	0	0	0	0	0	0	0	0	38	0	14	11	14.2	1	0	0	72.8459125	0	0	0	0	-4.308284349	57.3531121	0	3.807358176	0	27	8048.365978	178.201075	19158.04583	0	0	0	11286.47168	8948.54611	6.619532471	661.9532471	60963.17708	61809.87984	2.008447961	14672.45345	509	95
351	0	29.16657764	1.094754327	1.313480381	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3.7	0	0	0	103.2393812	0	0	15193.55493	0	-4.862395728	58.06068049	0	29.36056081	0	2	11163.37303	196.5712062	68282.46702	1437.955285	14695.61192	0	15639.1046	22139.7381	1.51515214	151.515214	30344.73564	16104.45562	1.313480381	34036.90459	4	4
352	0	0.133726172	0	9.689726866	0	0	0	9.593311623	7.580736037	0	0	0	0	0	13	0	8	18	13.1	0	1	0	78.27486516	0	0	0	0	-5.524447938	56.15615935	0	10.20190506	0	28	0	136.194	61766.75726	0	0	0	0	23353.11122	4.517017048	336.5978765	0	0	0.058831943	4068.684552	73	55
353	0	13.61215172	0	4.818274027	0	0	0	0	0	0	0	0	0	0	76	0	25	44	53.9	3	0	1	92.34064201	0	0	0	0	-4.72051864	56.17648989	85.11070466	85.11070466	0	73	0	196.4452696	32009.13363	0	0	0	27000.90111	0	10.39449097	994.8566589	9048.9592	4861.34372	4.818274027	51470.40046	187	97
354	0	0	0	3.973757667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.60260201	0	24198.92616	298.975646	0	-2.505188225	59.16958997	0	3.973757667	0	0	0	144.239645	2839.959642	20741.80762	26731.84365	308.8348422	24438.01041	80340.43339	0	0	129502.7674	18775.7445	0	4252.08063	0	0
355	0	4.992057628	1.368962301	3.850017563	0	0	0	0	0	0	0	0	0	0	38	0	10	57	91.6	2	0	0	92.58915	0	0	0	0	-4.627501842	57.16711282	0	5.218980075	0	69	28959.27842	200.1483062	47294.0195	0	0	0	11920.58698	26308.89764	2.959089432	295.9089432	40908.5323	41734.77784	3.850017563	39348.63259	66	40
356	0	1.46545706	0	1.132951161	0	0	1.084707493	0	0	0	0	0.320533851	0	0	15	0	123	12	0	1	0	2	43.8031375	0	0	0	0	-3.74242891	55.92457149	0	1.786965088	0	138	3139.78609	111.0710375	18862.06629	0	0	0	7602.571164	0	407.3058319	40730.58319	67712.65708	66010.81414	1.132951161	54947.79777	5	5
357	0	11.47042417	6.700493958	8.774047642	0	0	0	0	6.573314086	0	0	0	0	0	49	0	13	17	35.9	0	0	0	74.01882168	0	0	16040.92506	0	-4.73443008	58.60265398	0	24.01922904	0	30	0	154.5853004	91159.49545	0	52536.31934	0	49139.40744	49160.48493	0.951353819	12.76498222	0	62073.32774	7.894000983	27515.93913	39	32
358	0	0.178509683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	6715.73979	6850.793366	19670.54476	6715.73979	-7.688800186	57.69547928	0	0.178509683	6715.73979	0	0	256	24009.3461	6779.519255	15748.77648	6942.315237	6962.318399	120343.8457	0	0	27949.20024	14850.62318	0	28365.01184	0	0
359	0	0.263573726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	63.64736875	0	3218.003395	0	0	-3.484923224	57.54519954	0	0.263573726	0	2	4745.545774	141.4214313	28803.03979	2842.262917	2585.111797	0	8688.527051	4043.364642	16.05350021	1605.350021	112855.1391	26267.49494	0	13558.79124	57	57
360	0	0	0	0	0	0	0	0	0	0	0	0	75.09707117	0	8	0	6	5	0	0	0	0	61.90379375	0	380.2132559	0	0	-3.863754261	55.11396587	0	75.09707117	0	11	10776.07628	138.7021188	55923.63799	0	9789.337921	0	10206.63248	11433.16171	9.034550667	903.4550667	69131.66124	73909.0098	0	129520.1004	6	5
361	0	32.94165324	14.44480572	33.12045229	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	92.15264375	0	0	2334.78609	0	-3.305090531	57.18784201	100	100	0	2	45911.08038	212.1750688	52622.7123	2123.117468	4430.445641	0	9531.925968	17693.12145	5.649139557	564.9139557	120763.444	52045.13705	33.1204523	54782.93023	52	34
362	0	5.409295725	42.40319716	42.40319716	42.34880942	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	0	39.41225022	0	441.5850891	0	0	-3.075269331	54.94374644	0	42.43082835	0	2	0	104.7270028	107476.1539	0	558.9689808	0	6021.826454	1365.705593	106.3998667	908.4434814	113391.7368	127663.688	0.462298257	106008.9011	8	6
363	0	23.08496061	0	1.028499119	0	0	0	0	0	0	0	0	0	0	5	0	13	5	0	0	0	0	69.27643125	0	0	0	0	-3.409475145	55.56939552	0	23.40030589	0	16	40050.60463	153.253325	37382.13527	0	9796.312021	0	11961.55889	14167.14627	8.625873947	862.5873947	73476.85798	93583.30065	1.028499119	84568.8091	33	22
364	0	50.99730185	50.97398606	50.973987	51.01892971	0	27.38323219	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	97.4656625	0	0	11436.01834	0	-3.864998074	58.43854515	0	68.22234047	0	1	6597.78609	202.8062875	40086.49353	7470.148132	19787.40943	0	4034.241632	4039.595544	1.017332191	101.7332191	37165.40385	26280.95352	50.973987	38249.20774	0	0
365	0	0.145614888	23.01595231	0.003297713	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	103.2326313	0	0	462.2139104	0	-3.947657917	56.82010188	97.35462729	97.35462729	0	0	46685.8964	220.7687188	62856.33597	457.2413401	1694.101873	880.8044423	17601.22924	1465.74081	1.404889898	140.4889898	67707.41436	78750.62087	0.003297713	64960.37713	4	4
366	0	20.4806969	12.94199149	11.84616772	1.704752392	0	0	2.217378025	0	0	0	0	100	0	30	0	4	0	0	0	0	0	108.3840821	0	0	495.975646	0	-5.512637485	57.77470807	0	100	0	4	0	194.1287225	61876.70336	0	28279.9037	173.9175351	5833.868716	27068.85706	1.456825977	142.2398148	19003.88186	0	10.76881912	5876.507628	1801	122
367	0	35.7020198	66.99674164	14.4663625	0	0	0	2.719282162	0	0	0	0	0	0	23	0	0	6	4	2	0	0	108.598883	0	3687.19122	4497.78609	0	-6.287392274	57.2112353	0	81.53996209	0	8	0	191.1442903	64691.64806	4107.355671	0	0	6186.230364	28894.66044	1.572064174	130.2425289	27231.5339	695.8700458	0	1328.956177	9	9
368	0	0.314918062	2.118750171	81.58747856	0.072919873	0	0	81.34404514	0	0	0	0	0	0	6	0	0	1	0	0	1	0	83.57997404	0	23433.88439	0	0	-6.540602206	56.57268677	0	83.63830404	0	2	0	198.3478135	15956.61649	7765.972236	1064.097317	0	0	50242.43411	6.770440567	116.8812599	28432.87565	0	0.243433413	0	205	101
369	0	0.349042005	0	6.521479715	0	0	0	0	0	0.000234423	0	0	0	0	11	0	22	10	4.4	0	0	0	42.90727433	0	0	0	0	-3.48858721	57.63499291	0	6.870756142	0	33	0	97.16882968	29145.47565	0	2457.71544	0	2802.574166	3268.099365	29.55214039	2745.187664	111135.4621	24203.30336	0	4120.267479	2	2
370	0	0.075841497	16.40995515	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	198.4344262	1290.21391	1388.21391	1390.11529	1290.21391	-2.625257679	56.11500489	0	16.40995523	1290.21391	0	0	256	38100.11359	1292.355937	7931.074082	1330.038957	1214.066319	2140.297795	0	0	25302.2913	36592.09772	0	7825.988268	340	73
371	0	5.421602247	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	10	4.3	0	0	0	88.46366875	0	0	1695.652339	0	-5.035133315	56.07926701	80.33870731	80.33870731	0	12	2396.024354	162.489675	36080.35349	0	9984.972219	0	26578.44208	8031.905867	10.68387772	1068.387772	9230.09109	2522.206421	0	33280.39701	0	0
372	0	5.348685769	62.07949951	5.348687052	0	0	29.15349608	0	0	0	0	0	0	0	9	0	3	14	21.9	0	0	0	98.33725	0	0	14817.21724	0	-4.80627941	57.34298506	0	62.60497667	0	17	17539.92161	199.8987375	44032.35552	0	6925.178656	0	3009.839544	18298.63373	3.192055244	319.2055244	31227.32682	32070.49901	5.348687052	30514.07226	13	11
373	0	8.57727747	28.64733402	8.342295683	7.539007811	0	0	20.54753036	0	0	0	0	0	0	9	0	19	5	9	0	0	0	66.81383035	0	0	6075.78609	0	-3.177069869	58.35688752	0	28.99323051	0	24	0	155.1347041	6055.106153	0	26096.76456	0	4038.938032	4361.011836	2.749655036	193.9223404	78333.6432	0	8.12089245	38362.99163	24	20
374	0	22.99466191	10.29159268	7.586576061	0	0	0	0	0	0	0	0	0	0	93	0	68	17	8.8	0	0	0	56.22083933	0	0	0	0	-3.198446246	58.9854164	0	22.99740099	0	89	0	147.3623722	11957.17891	0	8372.649473	0	4952.319629	41419.301	6.123943504	550.9301147	85138.52274	10038.78646	0	663.6513603	246	99
375	0	6.093700382	20.8860631	7.74108179	0	0	1.398941469	3.204016424	5.986327221	0	0	0	0	0	4	0	3	5	8.7	0	0	0	101.6078557	0	0	0	0	-5.23324623	56.52371379	0	32.98457941	0	8	0	191.1551416	81037.52186	0	11617.9087	0	1934.282133	5319.542447	4.642365475	436.7290115	0	0	4.535701838	2942.348072	70	43
376	0	0.377757626	0	11.84887512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.4444444	3504.21391	9640.199329	4626.557913	3504.21391	-6.307152501	55.95143309	0	12.22201302	3504.21391	0	0	237	24845.22083	9346.921627	32787.22453	6391.900852	9301.039899	65856.95063	0	0	14085.54024	26036.87217	0	3573.40369	0	0
377	0	0.398911204	0.423377111	0	0	0	0	0	0	0	0	0	0	0	122	0	46	40	30.3	0	0	1	50.82774246	0	0	0	0	-3.818887203	57.5408286	0	0.822288315	0	88	97.78608954	112.6932053	8803.039786	0	4372.895303	0	8123.640768	0	19.0522464	1905.22464	92881.35617	45395.14627	0	6292.337782	62	31
378	0	22.13398524	14.25201224	50.89015697	14.07524844	0	6.746391532	0	0	0.029269153	0	0	0	0	119	0	174	38	58.9	2	0	4	37.02201306	0	0	0	0	-2.793467394	56.47341819	0	51.17906702	0	226	0	95.85869031	9294.573836	0	0	0	1808.933816	0	287.5123638	16492.86438	61740.35673	41651.02502	7.669982567	0	236	96
379	0	0.487649401	0	0	0	0	0	0	0	0	0	0	26.27327338	0	7	0	7	3	0	0	0	2	82.35208125	0	0	0	0	-3.718650384	55.38571311	0	26.50085223	0	12	30529.87584	182.0048875	50290.82215	0	5694.427889	0	24870.40009	0	8.059295425	805.9295425	77825.51617	74628.8875	0	110659.6936	45	30
380	0	1.630597904	0.643939171	0.643937999	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	96.56496875	0	0	1923.21391	0	-4.111367977	56.81743818	60.46240972	61.32061684	0	0	47721.73171	219.2357062	71169.00656	1657.955141	11330.4699	3970.307068	18293.10411	8816.063548	0.936593266	93.65932655	58276.52072	69199.06628	0.643937999	71338.64694	4	3
381	0	1.445779975	0	1.081920861	0	0	0	0	0	0	0	0	0	0	24	0	12	17	12.9	0	0	0	85.7177625	0	0	974.024354	0	-4.086469221	56.36855371	13.28805138	14.73577123	0	28	20252.98424	173.3102312	53185.61	0	8845.161908	0	14961.08133	15664.03327	5.028362427	502.8362427	46887.25978	47480.37891	1.081920861	48524.8942	20	15
382	0	22.08142039	0	20.20226774	0	0	0	0	0	0	0	0	0	0	69	0	83	137	190.6	8	0	1	86.85927158	0	0	0	0	-5.092934071	56.79695342	0	22.08479249	0	227	0	179.2141301	97222.28241	0	0	0	5304.172919	0	90.24952067	8131.248158	20825.00991	22415.43113	20.20226774	28760.01567	229	117
383	0	0.457982012	0	99.50265539	0	0	0.30721259	99.42122336	0.026075055	0	0	0	0	0	74	0	0	0	0	0	0	0	175.8181818	897.2139104	3137.21391	8812.024354	897.2139104	-6.357707963	56.39936244	0	99.96815695	897.2139104	0	0	208.2546584	27145.8319	3177.930767	3342.804721	1175.006465	16553.6236	49574.64769	0	0	0	0	0	0	265	88
384	0	5.944989446	0	0.002288439	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	125.8859058	0	0	3022.975646	2576.975646	-4.87685106	58.2400877	0	5.947277885	0	2	0	203.0735894	80335.95702	0	17675.45032	3200.677367	15264.96762	31555.47816	0.877614871	85.60401249	10807.12437	29757.24125	0.002288439	17367.86935	2	2
385	0	16.40448119	12.46123079	51.18091659	12.5555178	0	0	0	0	0	0	0	0	0	7	1	0	5	0	0	0	0	45.68494639	0	30091.74321	0	0	-2.506518634	59.25938749	0	59.61385519	0	6	0	118.3537481	0	29140.48559	33597.9189	0	18180.24233	87905.48726	4.879379092	149.5541687	113621.4656	14007.96878	0	365.9913435	44	33
386	0	8.573182117	0.112773722	8.573180551	0	0	0	3.148462176	0	0	0	0	94.34408838	0	2	0	2	7	0	0	0	0	113.1717427	0	0	27704.92386	0	-5.016498811	57.87737508	0	95.28468304	0	9	0	204.2736286	61711.01731	0	23960.19199	0	3360.228761	24796.44093	1.831327161	176.8488197	40087.21295	0	8.573180551	31916.91777	42	40
387	0	2.245560985	12.79561937	35.22368731	0	0	0.783728823	0	19.43183401	0	0	0	0	0	96	0	3	5	0	0	0	0	51.93031655	0	0	0	0	-2.142159341	55.93681572	0	35.95950073	0	8	0	100.6933211	71137.93371	0	18237.46674	0	14553.86663	18242.52451	44.06242366	786.5551758	0	28147.53116	0.872060099	0	1143	239
388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0	42.49327354	0	0	0	0	-2.921243096	55.03487632	0	0	0	20	3552.975646	96.56728818	99649.84953	0	3655.176887	0	16769.90376	4257.932825	30.20452289	398.4476929	99256.43478	125976.2586	0	92605.99632	0	0
389	0	0.386456809	0	0.400507671	0	0	0	0	49.24249925	0	0	0	0	0	12	0	11	7	0	0	0	0	103.2608235	0	3263.024354	1928.21391	0	-6.926580648	58.26730742	0	49.2720334	0	18	0	197.0300225	29823.23597	0	27177.95028	0	2156.175349	121363.0807	0.227886752	3.371004343	0	27221.33483	0.019648309	4209.516354	84	62
